image_id,parcel_id,image_date,file_path,ndvi_mean,ndvi_sd,ndre_mean,ndre_sd,gndvi_mean,gndvi_sd,nirv_mean,nirv_sd,ndwi_mean,ndwi_sd,suggested_class_label,B02_mean,B02_sd,B03_mean,B03_sd,B04_mean,B04_sd,B05_mean,B05_sd,B08_mean,B08_sd,B8A_mean,B8A_sd,B11_mean,B11_sd,discarded,labels_found,n_labels_found,class_label_conflict,class_label,label_source_files
IMG_03217,17,2020-04-10,data/plot_17/RGB_2020-04-10.tif,0.8026,0.0386,0.5679,0.0291,0.7081,0.0282,3116.0275,288.7308,0.362,0.047,green,356.661691542289,38.8472003511756,660.024875621891,46.9066560107353,422.199004975124,69.2359747458283,1064.93532338308,49.4480616002276,3874.4776119403,216.187281647808,3832.41293532338,271.818585883749,1789.78606965174,99.7205044360242,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03218,18,2020-04-10,data/plot_18/RGB_2020-04-10.tif,0.6302,0.0867,0.4438,0.0556,0.5967,0.0666,2225.733,422.1637,0.2243,0.0452,green,551.704946996466,117.968840389815,883.332155477032,137.206746362492,795.252650176678,188.752161663879,1347.36749116608,115.665229184013,3505.86572438163,204.32050908737,3517.21201413428,172.435528843732,2226.12014134276,111.591256599075,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03219,19,2020-04-10,data/plot_19/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03220,20,2020-04-10,data/plot_20/RGB_2020-04-10.tif,0.803,0.0477,0.5076,0.0433,0.7235,0.0287,3296.3693,456.1616,0.2759,0.0478,green,243.057971014493,41.0744961867963,651.753623188406,54.5595750471584,441.217391304348,87.4100999624618,1329.2898550724601,114.268273277931,4088.05797101449,380.857541842321,4004.01449275362,320.788022951644,2270.17391304348,201.686489130279,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03221,21,2020-04-10,data/plot_21/RGB_2020-04-10.tif,0.8883,0.0326,0.708,0.037,0.8041,0.0307,4480.1877,471.3112,0.4805,0.044,green,321.676470588235,28.423976848658,540.558823529412,35.5282142908307,291.941176470588,50.7930687089981,852.764705882353,43.6633532100689,5029.88235294118,396.546589773462,5009.52941176471,422.330061595094,1746.55882352941,37.3559383754084,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03222,22,2020-04-10,data/plot_22/RGB_2020-04-10.tif,0.8578,0.0687,0.6971,0.0598,0.7678,0.067,4737.3939,599.1587,0.4865,0.0441,green,579.006116207951,230.449347586336,723.519877675841,220.525373947277,421.354740061162,210.04049310264,980.525993883792,197.189824220808,5506.0122324159,387.469373224946,5484.15290519878,299.675746825463,1892.52293577982,166.909453227284,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03223,23,2020-04-10,data/plot_23/RGB_2020-04-10.tif,0.8166,0.0246,0.5947,0.0281,0.7335,0.0201,3524.0514,256.1184,0.3725,0.0282,green,379.320754716981,26.551197440092,661.566037735849,42.6495178274029,433.729559748428,49.5355243368225,1094.14465408805,70.7980580150946,4310.79874213837,203.019852489201,4293.9748427673,160.467826724677,1962.62893081761,93.8754597459874,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03224,24,2020-04-10,data/plot_24/RGB_2020-04-10.tif,0.736,0.0537,0.4887,0.0369,0.6515,0.0323,2724.7681,442.3879,0.2406,0.0631,green,469.863057324841,63.1804836880615,770.111464968153,46.9891258825023,551.471337579618,77.2277293401524,1254.17834394904,58.2395628938493,3678.43630573248,393.325143429759,3760.9872611465,322.772998844219,2295.53503184713,180.02994172917099,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03225,25,2020-04-10,data/plot_25/RGB_2020-04-10.tif,0.8965,0.0171,0.679,0.0216,0.8125,0.0163,3971.0862,178.8729,0.4124,0.0195,green,177.336842105263,21.6008085907421,457.463157894737,33.9781475141517,241.063157894737,36.1148404988953,846.068421052632,51.8654195858521,4427.64736842105,125.842838360326,4443.72631578947,136.51760683433,1847.64736842105,42.9308151240813,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03226,26,2020-04-10,data/plot_26/RGB_2020-04-10.tif,0.7863,0.0663,0.5552,0.0537,0.7172,0.0513,3197.6371,516.6964,0.257,0.0339,green,349.090909090909,87.4282043112571,659.545454545455,90.091468670861,477.090909090909,128.447230056124,1148.90909090909,89.89600051777,4042.18181818182,331.764319414194,3614.36363636364,141.93116129115,2135.63636363636,100.648172091969,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03227,27,2020-04-10,data/plot_27/RGB_2020-04-10.tif,0.6949,0.0412,0.4681,0.0296,0.6262,0.0289,2951.4872,438.77,0.1676,0.0503,green,690.285714285714,15.1577782593044,964.285714285714,28.9891984431034,752.142857142857,41.0569157349932,1522.14285714286,56.0300155038586,4225,421.919970537615,4309.07142857143,401.81788149622,3056.71428571429,66.6107274467785,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_03228,28,2020-04-10,data/plot_28/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03229,29,2020-04-10,data/plot_29/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03230,30,2020-04-10,data/plot_30/RGB_2020-04-10.tif,0.6004,0.0507,0.3932,0.0439,0.5893,0.0344,2083.7215,353.9647,0.2196,0.0366,green,496.961956521739,45.9178814133731,888.815217391304,58.412502302392,858.58152173913,101.92798786274,1499.8097826087,92.8313146528261,3452.8097826087,241.557569895002,3606.53804347826,238.453283300962,2302.71739130435,68.4585502389017,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_03231,31,2020-04-10,data/plot_31/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03232,32,2020-04-10,data/plot_32/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,0.2861,0.0392,no_data,1051.78172588832,357.334074626032,1078.09644670051,320.20777030044,890.091370558376,321.708341382297,1304.27918781726,342.600600782427,NA,NA,3019.86294416244,318.811547075119,1692.22335025381,313.317992055773,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03233,33,2020-04-10,data/plot_33/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03234,34,2020-04-10,data/plot_34/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,0.3721,0.0369,no_data,1076.712,220.556008459234,1184.692,199.343413037113,943.964,214.93094693833,1430.6,156.743952568087,NA,NA,4540.008,379.589812348216,2072.208,142.283996565724,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03235,35,2020-04-10,data/plot_35/RGB_2020-04-10.tif,0.5603,0.0317,0.4209,0.027,0.49370000000000003,0.0273,1824.6554,389.6001,0.3732,0.0406,slightly_yellow,1025.4488372093,148.68880092216,1094.01162790698,165.004095402732,914.320930232558,169.871499755071,1320.8976744186,229.85327754934,3249.67441860465,617.355307537243,3327.14651162791,591.005908832693,1544.93953488372,413.984560041862,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03236,36,2020-04-10,data/plot_36/RGB_2020-04-10.tif,0.7157,0.0324,0.501,0.0251,0.6234,0.0237,3192.3888,272.8413,0.265,0.0348,green,830.655172413793,40.5132995094942,1030.66954022989,40.8945715952026,735.557471264368,68.5987340473235,1477.84770114943,47.5724512874963,4452.25862068965,200.524476030806,4543.22126436782,185.794779745098,2640.49137931034,160.142128643252,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03237,37,2020-04-10,data/plot_37/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,0.2566,NA,no_data,4664,NA,3480,NA,2430,NA,2723,NA,NA,NA,5069,NA,2999,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03238,38,2020-04-10,data/plot_38/RGB_2020-04-10.tif,0.8675,0.016,0.6529,0.022,0.7889,0.0147,3579.2349,237.2125,0.4474,0.017,green,219.21327014218,20.8289408143027,485.004739336493,20.1566478766239,291.090047393365,24.4851061725992,863.725118483412,35.3768862443127,4122.49289099526,211.852562605588,4174.07109004739,166.526444827545,1591.91943127962,19.9696949367158,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03239,39,2020-04-10,data/plot_39/RGB_2020-04-10.tif,0.6781,0.0707,0.4938,0.0503,0.6085,0.05,3149.2446,494.8324,0.1905,0.0487,green,951.560185185185,103.460434356206,1118.02314814815,111.384456438453,881.263888888889,179.988409941247,1558.07407407407,116.46601090796,4615.66666666667,315.917578300211,4694.94212962963,299.046197151531,3189.90740740741,213.70349104404,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03240,40,2020-04-10,data/plot_40/RGB_2020-04-10.tif,0.1563,0.0704,0.0487,0.0501,0.205,0.0349,520.8511,255.3406,0.0679,0.0188,ploughed,2425.75,208.37174883915,2171.75,131.507468554886,2410.25,283.467181269971,2989.25,225.782290840409,3291,148.988973705151,3881.125,129.890544580537,3391,196.697011379721,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03241,41,2020-04-10,data/plot_41/RGB_2020-04-10.tif,0.4699,0.067,0.3538,0.0717,0.3708,0.0521,1353.1595,261.7782,0.4122,0.0574,slightly_yellow,1385.7037037037,75.0786994500511,1306.86419753086,78.2003441626729,1028.02469135802,125.631502349992,1363.23456790123,168.033647791517,2856.46913580247,196.951078089189,2882.59259259259,232.046158004058,1209.8024691358,232.945831673003,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03242,42,2020-04-10,data/plot_42/RGB_2020-04-10.tif,0.2981,0.0881,0.1661,0.0745,0.4428,0.059,720.3433,311.7186,-0.1648,0.0599,ploughed,602.101123595506,171.257202079992,929.983146067416,226.415758637816,1326.79775280899,398.449032099919,1699.74719101124,289.831800273352,2418.44943820225,542.083759684615,2501.08426966292,428.791902539404,3512.99438202247,710.537247974531,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03243,43,2020-04-10,data/plot_43/RGB_2020-04-10.tif,0.693,0.0429,0.4425,0.039,0.66,0.0244,2286.9528,202.6159,0.1453,0.0357,green,336.175,53.1965756218832,674.3,44.4499718785063,597.8,87.5097588542949,1274.425,105.073066682691,3295.525,113.628025985994,3228.075,156.532935411117,2411.7,176.521759505584,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_03244,44,2020-04-10,data/plot_44/RGB_2020-04-10.tif,0.8198,0.0279,0.6113,0.0268,0.7589,0.0252,3155.9516,289.6557,0.3374,0.0257,green,285.714285714286,24.8488518404376,523.968253968254,32.4986194515558,377.809523809524,41.9561434399091,924.079365079365,40.5404225145088,3842.34920634921,229.643844774704,3829.2380952381,155.475411839416,1895.50793650794,59.0666307781286,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03245,45,2020-04-10,data/plot_45/RGB_2020-04-10.tif,0.2546,0.0396,0.1732,0.0311,0.3785,0.0281,425.6867,129.6548,-0.1993,0.0559,ploughed,596.503614457831,71.0157794362149,746.674698795181,90.0151769857249,983.90843373494,119.660374067345,1165.38554216867,119.544205973232,1658.13253012048,213.29973530066,1797.16144578313,201.850976880148,2682.39277108434,136.444667505226,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03246,46,2020-04-10,data/plot_46/RGB_2020-04-10.tif,0.3302,0.0607,0.246,0.0514,0.4416,0.0435,697.1474,212.3874,-0.0314,0.0755,yellow,585.798507462687,41.1993018105174,801.843283582089,42.8537019107435,1043.42164179104,82.8825113695729,1254.2723880597,62.9548651016639,2080.74626865672,184.924346777185,2271.04850746269,285.198586239956,2402.98880597015,94.3855541543614,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03247,47,2020-04-10,data/plot_47/RGB_2020-04-10.tif,0.2753,0.0392,0.1915,0.0313,0.3619,0.0304,403.4332,92.295,-0.2232,0.043,ploughed,618.909604519774,34.1936653715312,680.372881355932,34.3657620108859,825.785310734463,52.5001530814354,985.433898305085,41.1399413855543,1455.19774011299,106.445631160124,1550.18531073446,113.388939469139,2440.93107344633,132.003388460383,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03248,48,2020-04-10,data/plot_48/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03249,49,2020-04-10,data/plot_49/RGB_2020-04-10.tif,0.2501,0.0129,0.1654,0.0116,0.3221,0.018,394.2733,38.5572,-0.214,0.0169,ploughed,786.42731277533,26.3606329120837,806.079295154185,32.6400707019791,944.154185022026,57.7172541925128,1127.06607929515,63.9831977671244,1574.51982378855,103.729026258152,1647.15859030837,104.565267138803,2542.85022026432,136.961930430026,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03250,50,2020-04-10,data/plot_50/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03251,51,2020-04-10,data/plot_51/RGB_2020-04-10.tif,0.2739,0.0579,0.1934,0.048,0.3736,0.0434,444.7578,170.401,-0.2332,0.0827,ploughed,668.122627737226,30.7532078693344,721.094890510949,28.6132415292993,902.147445255475,60.0344212671763,1070.44525547445,54.7916200997773,1591.41313868613,170.884797903757,1736.15766423358,252.7309000779,2781.65109489051,192.954209380514,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03252,52,2020-04-10,data/plot_52/RGB_2020-04-10.tif,0.2665,0.0468,0.1785,0.0333,0.3542,0.0365,345.9837,104.061,-0.1778,0.0587,ploughed,516.593959731544,36.7154797169913,609.563758389262,39.7992140706407,740.795302013423,58.046620307752,891.489932885906,52.312906960112,1282.64429530201,124.40414345422,1394.69463087248,172.71186683582,1988.46140939597,92.8914620314827,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03253,53,2020-04-10,data/plot_53/RGB_2020-04-10.tif,0.3981,0.0504,0.2404,0.0325,0.4287,0.0283,837.5007,158.3575,-0.0281,0.0433,yellow,593.578260869565,40.6362117913642,834.069565217391,49.9236485585705,898.578260869565,83.6006333761434,1278.13913043478,79.8701880161702,2090.53913043478,163.74345078841,2203.58260869565,161.272125260933,2329.12608695652,138.443773264818,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03254,54,2020-04-10,data/plot_54/RGB_2020-04-10.tif,0.053,0.043,0.0589,0.0471,0.0753,0.0466,190.0187,134.8306,0.1035,0.0299,ploughed,3038.58024691358,462.608199889429,3196.66666666667,459.451820107397,3342.30864197531,475.422776115515,3305.7037037037,514.032889133673,3694.6975308642,378.753800962878,3446.66666666667,342.412242406722,2796.99382716049,248.933656998044,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03255,55,2020-04-10,data/plot_55/RGB_2020-04-10.tif,0.3094,0.0319,0.199,0.029,0.3879,0.0245,470.4411,79.181,-0.1573,0.0459,yellow,525.526595744681,48.70520659895,667.622340425532,61.2726957261711,799.058510638298,81.2439502110667,1010.6329787234,80.8441319202951,1515.68617021277,146.418024445696,1651.57446808511,158.360921917702,2264.35106382979,146.871489350006,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03256,56,2020-04-10,data/plot_56/RGB_2020-04-10.tif,0.2797,0.0173,0.1915,0.0165,0.4189,0.0177,415.6941,51.6321,-0.2163,0.0384,ploughed,460.013986013986,25.320477159352,606.692307692308,42.8428557932869,834.594405594406,68.2909308480113,1006.23776223776,83.0147584063642,1483.58741258741,128.321192999581,1597.48251748252,162.337930150192,2472.04895104895,127.970305131194,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03257,57,2020-04-10,data/plot_57/RGB_2020-04-10.tif,0.453,0.0516,0.2897,0.0376,0.5233,0.0339,1013.9869,185.2114,-0.061,0.0424,slightly_yellow,504.130718954248,48.9643657768287,694.862745098039,50.3760932783975,836.006535947712,78.8801970288876,1223.75816993464,81.9150736517136,2225.22222222222,161.9155165601,2372.69281045752,119.604462216846,2682.18954248366,147.465908265087,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_03258,58,2020-04-10,data/plot_58/RGB_2020-04-10.tif,0.8703,0.0226,0.6384,0.0348,0.7788,0.0216,4179.1864,437.2918,0.4301,0.0405,green,278.330434782609,33.1415681476147,592.695652173913,44.797042100239,330.191304347826,48.8235087989551,1052.17391304348,73.1781365188971,4795.80869565217,427.910670618279,4530.75652173913,378.140315350081,1797.45217391304,89.0442668818768,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03259,59,2020-04-10,data/plot_59/RGB_2020-04-10.tif,0.8829,0.0169,0.6574,0.0156,0.7953,0.0111,4032.73,243.1947,0.3895,0.0189,green,231.948186528497,18.144311818906,519.373056994819,18.268703300826,282.715025906736,34.490738976275,942.222797927461,37.3426852839236,4564.50777202073,208.829379098578,4486.44559585492,120.778975102692,1971.01554404145,67.308097324599,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03260,60,2020-04-10,data/plot_60/RGB_2020-04-10.tif,0.6417,0.0575,0.4794,0.0395,0.5547,0.0409,2061.0442,260.528,0.2948,0.0299,green,835.974358974359,128.957048577686,922.794871794872,138.990946219184,705.769230769231,154.462985097344,1131.58974358974,138.948630785988,3211.69230769231,271.151361288755,3189.79487179487,282.129792778093,1742.84615384615,223.450752664646,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03261,61,2020-04-10,data/plot_61/RGB_2020-04-10.tif,0.7167,0.0435,0.4496,0.0269,0.6447,0.0224,2378.7817,312.5545,0.1776,0.0267,green,376.515151515152,42.155308986622,712.757575757576,49.3089940471248,542.242424242424,67.9315051646833,1254.06060606061,93.2834857416961,3306.9696969697,256.658392231835,3203.51515151515,214.079442207227,2232.9696969697,82.4054324849418,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03262,62,2020-04-10,data/plot_62/RGB_2020-04-10.tif,0.927,0.0075,0.7618,0.0211,0.8563,0.0115,4723.3713,169.9835,0.5487,0.0286,green,184.409356725146,16.3174103653338,394.385964912281,33.9191242536062,192.976608187135,18.7401911477548,689.01559454191,66.6925940422569,5095.0955165692,165.3690730212,5053.71150097466,166.058473453632,1472.82066276803,105.147306463795,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03263,63,2020-04-10,data/plot_63/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03264,64,2020-04-10,data/plot_64/RGB_2020-04-10.tif,0.7667,0.0291,0.5085,0.0293,0.6712,0.0228,3068.2189,369.3885,0.3006,0.035,green,410.231292517007,19.5188942629818,780.442176870748,36.7533670532283,522.013605442177,37.6867016977734,1293.74149659864,68.9828337228167,3989.81632653061,370.106723231197,3983.73469387755,329.053901703728,2134.81632653061,91.5030518547986,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03265,65,2020-04-10,data/plot_65/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03266,66,2020-04-10,data/plot_66/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03267,67,2020-04-10,data/plot_67/RGB_2020-04-10.tif,0.8595,0.0188,0.6434,0.0271,0.7796,0.018,3527.0939,276.6142,0.4437,0.0462,green,210.822916666667,28.7766247458359,506.057291666667,32.3455144119578,308.03125,30.417325293498,886.578125,45.8038629869665,4099.35416666667,249.377023976268,3987.96354166667,279.79740936411,1530.36979166667,78.9649914077067,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03268,68,2020-04-10,data/plot_68/RGB_2020-04-10.tif,0.8154,0.0223,0.6004,0.0222,0.7146,0.0247,3963.2573,553.7096,0.3698,0.0265,green,581.9,23.1566174303936,800.00625,42.3153029807445,487.7375,37.7859724895514,1203.9875,85.3116364540349,4848.2375,563.058823602364,4836.5875,484.416414601992,2221.6375,197.724714529694,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03269,69,2020-04-10,data/plot_69/RGB_2020-04-10.tif,0.8931,0.0279,0.7172,0.0345,0.8178,0.0273,4306.1582,459.3408,0.4408,0.0446,green,249.226053639847,31.2923966456371,477.36398467433,39.6484756451541,266.915708812261,45.4018868463326,785.471264367816,47.2519040919866,4810.22988505747,394.266808367597,4639.92720306513,409.663687660886,1790.10344827586,66.5857517357693,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03270,70,2020-04-10,data/plot_70/RGB_2020-04-10.tif,0.9285,0.0178,0.754,0.0223,0.8398,0.0139,5573.7395,474.2941,0.5236,0.0401,green,211.563535911602,68.2266858566604,519.939226519337,30.9960868042432,219.342541436464,39.6039253407299,837.75138121547,60.1554381098896,5996.06629834254,422.04043516403,5743.11602209945,460.585620967336,1785.43093922652,73.0065593225222,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03271,71,2020-04-10,data/plot_71/RGB_2020-04-10.tif,0.6038,0.0248,0.4073,0.0284,0.5285,0.0194,1251.6975,104.6537,0.2237,0.0343,green,579.214285714286,24.3472711076541,637.678571428571,23.42035411801,510.428571428571,26.9975467860977,870.642857142857,36.9758784130355,2069.85714285714,105.393363353491,2043.83928571429,79.1474519857977,1297.39285714286,82.464466964192,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03272,72,2020-04-10,data/plot_72/RGB_2020-04-10.tif,0.8639,0.0206,0.6961,0.0318,0.7762,0.0228,4465.4423,480.4157,0.4616,0.0419,green,507.900442477876,18.073545238768,644.654867256637,18.4354906499232,372.199115044248,26.0390325996822,916.615044247788,30.725918686924,5158.69026548673,449.060711348801,5199.51769911504,416.954056018371,1904.76327433628,53.2212815733971,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03273,73,2020-04-10,data/plot_73/RGB_2020-04-10.tif,0.6686,0.0367,0.4469,0.0379,0.6174,0.0232,2717.4945,265.2767,0.2691,0.0545,green,667.988700564972,36.7373955967716,957.559322033898,42.3231364782424,803.429378531073,76.4629800218127,1548.42372881356,98.9058097710721,4055.41242937853,187.273664796871,4210.22598870056,244.803689445654,2421.29943502825,155.355807341338,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03274,74,2020-04-10,data/plot_74/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03275,75,2020-04-10,data/plot_75/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03276,76,2020-04-10,data/plot_76/RGB_2020-04-10.tif,0.5083,0.0675,0.3837,0.0492,0.4669,0.0577,2537.0935,369.1986,0.2099,0.0343,slightly_yellow,1715.18518518519,246.58060750188,1817.82491582492,247.311864719747,1634.9898989899,284.116179187323,2226.39057239057,238.060893112957,4984.17508417508,126.243529344789,4976.59595959596,92.091015407341,3254.26599326599,207.52098547848,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03277,77,2020-04-10,data/plot_77/RGB_2020-04-10.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03278,78,2020-04-10,data/plot_78/RGB_2020-04-10.tif,0.3846,0.2053,0.2746,0.1137,0.408,0.1463,1111.5075,678.1096,0.0074,0.1145,yellow,919.625,341.164498070344,1186.65,327.686728916037,1283.925,494.520715259243,1596.5,287.70150129284,2790.575,221.983354365557,2824.325,301.90526511236,2792.7,381.391863896116,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_03279,79,2020-04-10,data/plot_79/RGB_2020-04-10.tif,0.4055,0.055,0.263,0.0314,0.4765,0.0302,944.6305,185.0915,-0.007,0.0295,yellow,612.1,26.726807183467,817.9,20.8563872444124,976.3,76.8650332292476,1348.2,64.224951883551,2313.2,139.752797626539,2659.3,167.616659209174,2693.5,108.958962713287,FALSE,yellow,1,FALSE,yellow,image_metadata2020Honza.csv
IMG_03280,80,2020-04-10,data/plot_80/RGB_2020-04-10.tif,0.8241,0.0284,0.5967,0.0335,0.7405,0.024,3779.0844,406.3229,0.3486,0.038,green,384.954545454545,21.0671005900842,678.454545454545,29.4876707671652,437.409090909091,46.0591023478629,1149.81818181818,42.433638028852,4575.81818181818,353.457725387865,4259.72727272727,212.798069027466,2054.95454545455,95.0708826469636,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03281,81,2020-04-10,data/plot_81/RGB_2020-04-10.tif,0.7372,0.0784,0.5012,0.0722,0.6678,0.0507,2703.5163,616.4888,0.1993,0.1161,green,432.35,62.5155132262336,708.05,56.1483199960946,532.48,115.773942044683,1186,129.228792488674,3620.16,511.930880751168,3568.82,436.731463617097,2375.82,337.708630016881,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_03282,82,2020-04-10,data/plot_82/RGB_2020-04-10.tif,0.8623,0.0442,0.6313,0.0487,0.7704,0.0349,3447.7484,466.5295,0.3875,0.0785,green,245.050397877984,39.0162282943905,509.984084880637,37.9610629359455,287.968169761273,67.9628265499012,890.856763925729,63.1894791870095,3981.10344827586,374.624439476353,3969.06896551724,395.458944956365,1738.86472148541,155.712484816242,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
